t,v_10,v_90
382.0666667,-90.17212,-78.21428333
382.1,-90.17708,-78.22252667
382.1333333,-90.18204,-78.23077
382.1666667,-90.187,-78.23901333
382.2,-90.19278667,-78.24725667
382.2333333,-90.19857333,-78.2555
382.2666667,-90.20436,-78.25798
382.3,-90.21014667,-78.26046
382.3333333,-90.21593333,-78.26294
382.3666667,-90.22172,-78.26542
382.4,-90.22750667,-78.2679
382.4333333,-90.23329333,-78.27038
382.4666667,-90.23908,-78.27286
382.5,-90.24486667,-78.27534
382.5333333,-90.25065333,-78.27782
382.5666667,-90.25644,-78.2803
382.6,-90.26222667,-78.28278
382.6333333,-90.26801333,-78.28526
382.6666667,-90.2738,-78.28774
382.7,-90.27958667,-78.29022
382.7333333,-90.28537333,-78.2927
382.7666667,-90.28602,-78.29518
382.8,-90.28354,-78.29766
382.8333333,-90.28106,-78.30014
382.8666667,-90.27858,-78.30262
382.9,-90.2761,-78.3051
382.9333333,-90.22994,-78.30757
382.9666667,-90.16964,-78.31004
383,-90.11592667,-78.31251
383.0333333,-90.08536,-78.31498
383.0666667,-90.05479333,-78.31745
383.1,-90.02422667,-78.31992
383.1333333,-89.99366,-78.32239
383.1666667,-89.96309333,-78.32486
383.2,-89.93252667,-78.32733
383.2333333,-89.90196,-78.3298
383.2666667,-89.88633333,-78.33227
383.3,-89.88301667,-78.33474
383.3333333,-89.8797,-78.33721
383.3666667,-89.87638333,-78.33968
383.4,-89.87306667,-78.34215
383.4333333,-89.86975,-78.34462
383.4666667,-89.86643333,-78.34709
383.5,-89.86311667,-78.34956
383.5333333,-89.8598,-78.35203
383.5666667,-89.85648333,-78.3545
383.6,-89.85316667,-78.35697
383.6333333,-89.84985,-78.35944
383.6666667,-89.84653333,-78.36191
383.7,-89.84321667,-78.36438
383.7333333,-89.8399,-78.36685
383.7666667,-89.83658333,-78.36932
383.8,-89.83326667,-78.37179
383.8333333,-89.83876667,-78.37426
383.8666667,-89.8472,-78.37673
383.9,-89.85563333,-78.3792
383.9333333,-89.86913333,-78.38168
383.9666667,-89.86999333,-78.38416
384,-89.86420667,-78.38664
384.0333333,-89.85842,-78.38912
384.0666667,-89.85263333,-78.3916
384.1,-89.84684667,-78.39408
384.1333333,-89.84274,-78.39656
384.1666667,-89.84026,-78.39904
384.2,-89.83778,-78.40152
384.2333333,-89.8353,-78.404
384.2666667,-89.83282,-78.40071667
384.3,-89.83034,-78.39743333
384.3333333,-89.82786,-78.39415
384.3666667,-89.82538,-78.39086667
384.4,-89.8229,-78.38758333
384.4333333,-89.82042,-78.3843
384.4666667,-89.81794,-78.38101667
384.5,-89.81546,-78.37773333
384.5333333,-89.81298,-78.37445
384.5666667,-89.8105,-78.37116667
384.6,-89.80802,-78.36788333
384.6333333,-89.80554,-78.3646
384.6666667,-89.80306,-78.36131667
384.7,-89.80058,-78.35803333
384.7333333,-89.7981,-78.35475
384.7666667,-89.79563,-78.35146667
384.8,-89.79316,-78.34818333
384.8333333,-89.79069,-78.3449
384.8666667,-89.78822,-78.34161667
384.9,-89.78575,-78.33833333
384.9333333,-89.78328,-78.33505
384.9666667,-89.78081,-78.33176667
385,-89.76693,-78.32848333
385.0333333,-89.74987667,-78.3252
385.0666667,-89.70116,-78.32191667
385.1,-89.65244333,-78.31863333
385.1333333,-89.60372667,-78.31535
385.1666667,-89.57155667,-78.31206667
385.2,-89.54609333,-78.30878333
385.2333333,-89.5428,-78.3055
385.2666667,-89.53950667,-78.30798
385.3,-89.53621333,-78.31046
385.3333333,-89.53292,-78.31294
385.3666667,-89.52962667,-78.31542
385.4,-89.52633333,-78.3179
385.4333333,-89.52962667,-78.31732
385.4666667,-89.53292,-78.31488
385.5,-89.53621333,-78.31244
385.5333333,-89.53950667,-78.31
385.5666667,-89.53097,-78.30756
385.6,-89.51709,-78.30512
385.6333333,-89.50321,-78.30268
385.6666667,-89.48933,-78.30024
385.7,-89.47545,-78.2978
385.7333333,-89.46157,-78.30024
385.7666667,-89.46868667,-78.30268
385.8,-89.51649333,-78.30512
385.8333333,-89.56440667,-78.30756
385.8666667,-89.61204,-78.31
385.9,-89.62523333,-78.31244
385.9333333,-89.63842667,-78.31488
385.9666667,-89.65162,-78.31732
386,-89.66481333,-78.31976
386.0333333,-89.67800667,-78.3222
386.0666667,-89.68566,-78.32464
386.1,-89.68412667,-78.32708
386.1333333,-89.68259333,-78.32952
386.1666667,-89.68106,-78.33196
386.2,-89.69416667,-78.3344
386.2333333,-89.70727333,-78.33684
386.2666667,-89.72038,-78.33928
386.3,-89.73348667,-78.34172
386.3333333,-89.74659333,-78.34416
386.3666667,-89.7597,-78.3466
386.4,-89.77280667,-78.34904
386.4333333,-89.79122,-78.35148
386.4666667,-89.81078,-78.35392
386.5,-89.83034,-78.35636
386.5333333,-89.8499,-78.3588
386.5666667,-89.86946,-78.36124
386.6,-89.88902,-78.36368
386.6333333,-89.91222,-78.36612
386.6666667,-89.93663,-78.36856
386.7,-89.96104,-78.371
386.7333333,-89.98545,-78.36612
386.7666667,-89.99222,-78.36124
386.8,-89.95798333,-78.35636
386.8333333,-89.95752667,-78.35148
386.8666667,-89.97711,-78.3466
386.9,-89.99669333,-78.34172
386.9333333,-90.01627667,-78.33684
386.9666667,-90.03586,-78.33196
387,-90.02123667,-78.32708
387.0333333,-90.00661333,-78.3222
387.0666667,-89.99199,-78.31732
387.1,-89.96993667,-78.31244
387.1333333,-89.94788333,-78.30756
387.1666667,-89.92583,-78.30268
387.2,-89.90377667,-78.2978
387.2333333,-89.88172333,-78.29292
387.2666667,-89.85967,-78.29959
387.3,-89.83761667,-78.30626
387.3333333,-89.81556333,-78.31293
387.3666667,-89.79351,-78.3196
387.4,-89.77291,-78.32627
387.4333333,-89.75403,-78.33294
387.4666667,-89.73515,-78.33961
387.5,-89.71627,-78.34628
387.5333333,-89.69739,-78.35295
387.5666667,-89.67851,-78.35962
387.6,-89.65963,-78.36629
387.6333333,-89.64075,-78.37296
387.6666667,-89.62187,-78.37963
387.7,-89.60299,-78.3863
387.7333333,-89.58411,-78.40029
387.7666667,-89.56523,-78.41428
387.8,-89.56095,-78.42827
387.8333333,-89.55931,-78.44226
387.8666667,-89.57723,-78.45625
387.9,-89.59540333,-78.47024
387.9333333,-89.61357667,-78.48423
387.9666667,-89.63175,-78.49822
388,-89.59791333,-78.51221
388.0333333,-89.56407667,-78.5262
388.0666667,-89.53024,-78.54019
388.1,-89.50382333,-78.55418
388.1333333,-89.47740667,-78.56817
388.1666667,-89.46111,-78.58216
388.2,-89.45750333,-78.59615
388.2333333,-89.46571667,-78.61014
388.2666667,-89.47393,-78.61258
388.3,-89.48214333,-78.61502
388.3333333,-89.49035667,-78.61746
388.3666667,-89.49857,-78.6199
388.4,-89.50678333,-78.62234
388.4333333,-89.51499667,-78.62478
388.4666667,-89.52321,-78.62722
388.5,-89.53142333,-78.62966
388.5333333,-89.53963667,-78.6321
388.5666667,-89.54785,-78.63454
388.6,-89.55606333,-78.63698
388.6333333,-89.56427667,-78.63942
388.6666667,-89.57249,-78.64186
388.7,-89.58070333,-78.6443
388.7333333,-89.58891667,-78.6443
388.7666667,-89.59713,-78.6443
388.8,-89.60534333,-78.6443
388.8333333,-89.61355667,-78.6443
388.8666667,-89.62177,-78.6443
388.9,-89.62998333,-78.6443
388.9333333,-89.63819667,-78.6443
388.9666667,-89.64641,-78.6443
389,-89.65217333,-78.6443
389.0333333,-89.65793667,-78.6443
389.0666667,-89.6637,-78.6443
389.1,-89.68106,-78.6443
389.1333333,-89.69842,-78.6443
389.1666667,-89.71578,-78.6443
389.2,-89.73314,-78.6443
389.2333333,-89.7505,-78.6443
389.2666667,-89.76786,-78.63851333
389.3,-89.78522,-78.63272667
389.3333333,-89.80258,-78.62694
389.3666667,-89.81994,-78.62115333
389.4,-89.8373,-78.61536667
389.4333333,-89.85479,-78.60958
389.4666667,-89.85147333,-78.60379333
389.5,-89.83079667,-78.59800667
389.5333333,-89.81012,-78.59222
389.5666667,-89.78944333,-78.58643333
389.6,-89.76876667,-78.58064667
389.6333333,-89.74809,-78.57486
389.6666667,-89.72741333,-78.56907333
389.7,-89.70673667,-78.56328667
389.7333333,-89.68606,-78.5575
389.7666667,-89.69431667,-78.55171333
389.8,-89.70257333,-78.54592667
389.8333333,-89.70589,-78.54014
389.8666667,-89.70920667,-78.53435333
389.9,-89.71252333,-78.52856667
389.9333333,-89.71584,-78.52278
389.9666667,-89.71915667,-78.51699333
390,-89.72247333,-78.51120667
390.0333333,-89.72579,-78.50542
390.0666667,-89.72910667,-78.49963333
390.1,-89.73711333,-78.49384667
390.1333333,-89.74534,-78.48806
390.1666667,-89.75356667,-78.48227333
390.2,-89.76179333,-78.47648667
390.2333333,-89.77002,-78.4707
390.2666667,-89.77824667,-78.4707
390.3,-89.78647333,-78.4707
390.3333333,-89.7947,-78.4707
390.3666667,-89.80292667,-78.4707
390.4,-89.81115333,-78.4707
390.4333333,-89.81938,-78.4707
390.4666667,-89.82760667,-78.4707
390.5,-89.83583333,-78.4707
390.5333333,-89.84406,-78.4707
390.5666667,-89.85228667,-78.4707
390.6,-89.86051333,-78.4707
390.6333333,-89.86874,-78.4707
390.6666667,-89.87696667,-78.4707
390.7,-89.88519333,-78.4707
390.7333333,-89.89342,-78.46826
390.7666667,-89.8785,-78.46582
390.8,-89.86358,-78.46338
390.8333333,-89.84866,-78.46094
390.8666667,-89.83374,-78.4585
390.9,-89.82391333,-78.45606
390.9333333,-89.82216667,-78.45362
390.9666667,-89.82042,-78.45118
391,-89.82436667,-78.44616
391.0333333,-89.81996,-78.43872
391.0666667,-89.80673333,-78.43128
391.1,-89.79847667,-78.42384
391.1333333,-89.79022,-78.4164
391.1666667,-89.78196333,-78.40896
391.2,-89.77370667,-78.40152
391.2333333,-89.76545,-78.39408
391.2666667,-89.75719333,-78.39819
391.3,-89.74893667,-78.4023
391.3333333,-89.74068,-78.41881
391.3666667,-89.73242333,-78.43532
391.4,-89.72416667,-78.45183
391.4333333,-89.71591,-78.46834
391.4666667,-89.71259333,-78.48485
391.5,-89.70927667,-78.50136
391.5333333,-89.70596,-78.51365
391.5666667,-89.70264333,-78.52276
391.6,-89.69932667,-78.53187
391.6333333,-89.69601,-78.54098
391.6666667,-89.69269333,-78.55009
391.7,-89.68937667,-78.5592
391.7333333,-89.68606,-78.57319
391.7666667,-89.69431667,-78.58718
391.8,-89.70257333,-78.60117
391.8333333,-89.71332,-78.61516
391.8666667,-89.72406667,-78.62915
391.9,-89.73812,-78.64314
391.9333333,-89.75217333,-78.65713
391.9666667,-89.76622667,-78.67112
392,-89.78028,-78.68511
392.0333333,-89.79433333,-78.6991
392.0666667,-89.80838667,-78.71309
392.1,-89.82879,-78.72708
392.1333333,-89.85257333,-78.74107
392.1666667,-89.88101,-78.75506
392.2,-89.91446,-78.76905
392.2333333,-89.94791,-78.78304
392.2666667,-89.98136,-78.77971667
392.3,-90.01481,-78.77639333
392.3333333,-90.04826,-78.77307
392.3666667,-90.01334333,-78.76974667
392.4,-89.98424,-78.76642333
392.4333333,-89.97872333,-78.7631
392.4666667,-89.97702667,-78.75977667
392.5,-89.99108,-78.75645333
392.5333333,-90.00513333,-78.75313
392.5666667,-90.01918667,-78.74980667
392.6,-90.03324,-78.74648333
392.6333333,-90.04729333,-78.74316
392.6666667,-90.06134667,-78.73983667
392.7,-90.0754,-78.73651333
392.7333333,-90.08945333,-78.72587
392.7666667,-90.10102667,-78.71522667
392.8,-90.1126,-78.70458333
392.8333333,-90.10681333,-78.69394
392.8666667,-90.10102667,-78.68329667
392.9,-90.09524,-78.67265333
392.9333333,-90.08945333,-78.66201
392.9666667,-90.08366667,-78.65136667
393,-90.07788,-78.64072333
393.0333333,-90.07209333,-78.63008
393.0666667,-90.06630667,-78.61943667
393.1,-90.06052,-78.60879333
393.1333333,-90.05473333,-78.59815
393.1666667,-90.04894667,-78.58750667
393.2,-90.04316,-78.57686333
393.2333333,-90.03737333,-78.56622
393.2666667,-90.03158667,-78.56134
393.3,-90.0258,-78.55646
393.3333333,-90.02001333,-78.55158
393.3666667,-90.01422667,-78.5467
393.4,-90.00844,-78.54182
393.4333333,-90.00265333,-78.53694
393.4666667,-89.99686667,-78.53206
393.5,-89.99108,-78.52718
393.5333333,-89.98529333,-78.5223
393.5666667,-89.97950667,-78.51742
393.6,-89.97372,-78.51254
393.6333333,-89.96793333,-78.50766
393.6666667,-89.96214667,-78.50278
393.7,-89.95636,-78.4979
393.7333333,-89.95057333,-78.50278
393.7666667,-89.94726667,-78.50766
393.8,-89.95057333,-78.51254
393.8333333,-89.96132,-78.51742
393.8666667,-89.97206667,-78.5223
393.9,-89.98612,-78.52718
393.9333333,-90.00017333,-78.53206
393.9666667,-90.01422667,-78.53694
394,-90.02828,-78.54182
394.0333333,-90.04233333,-78.5467
394.0666667,-90.05638667,-78.55158
394.1,-90.07044,-78.55646
394.1333333,-90.08449333,-78.56134
394.1666667,-90.09854667,-78.56622
394.2,-90.1126,-78.5711
394.2333333,-90.12665333,-78.57598
394.2666667,-90.14070667,-78.58662333
394.3,-90.15476,-78.59726667
394.3333333,-90.16881333,-78.60791
394.3666667,-90.18286667,-78.61855333
394.4,-90.19692,-78.62919667
394.4333333,-90.21097333,-78.63984
394.4666667,-90.22502667,-78.65048333
394.5,-90.23908,-78.66112667
394.5333333,-90.25313333,-78.67177
394.5666667,-90.24166,-78.68241333
394.6,-90.19857,-78.69305667
394.6333333,-90.15932,-78.7037
394.6666667,-90.14557667,-78.71434333
394.7,-90.13183333,-78.72498667
394.7333333,-90.11809,-78.73075
394.7666667,-90.11013333,-78.73651333
394.8,-90.10217667,-78.74227667
394.8333333,-90.09422,-78.74804
394.8666667,-90.08626333,-78.75380333
394.9,-90.08371667,-78.75956667
394.9333333,-90.09282,-78.76533
394.9666667,-90.10192333,-78.77109333
395,-90.08788,-78.77685667
395.0333333,-90.06805,-78.78262
395.0666667,-90.04822,-78.78838333
395.1,-90.02839,-78.79414667
395.1333333,-90.00856,-78.79991
395.1666667,-89.98873,-78.80567333
395.2,-89.9689,-78.81143667
395.2333333,-89.94907,-78.8172
395.2666667,-89.92924,-78.8172
395.3,-89.90941,-78.8172
395.3333333,-89.88958,-78.8172
395.3666667,-89.86975,-78.8172
395.4,-89.86203,-78.8172
395.4333333,-89.8642,-78.8172
395.4666667,-89.86637,-78.8172
395.5,-89.86854,-78.8172
395.5333333,-89.87071,-78.8172
395.5666667,-89.88392,-78.8172
395.6,-89.92205,-78.8172
395.6333333,-89.96018,-78.8172
395.6666667,-89.99831,-78.8172
395.7,-90.03644,-78.8172
395.7333333,-90.07457,-78.81232
395.7666667,-90.1127,-78.80744
395.8,-90.15083,-78.80256
395.8333333,-90.1964,-78.79768
395.8666667,-90.2118,-78.7928
395.9,-90.2118,-78.78792
395.9333333,-90.2118,-78.78304
395.9666667,-90.2118,-78.77816
396,-90.2118,-78.77328
396.0333333,-90.2118,-78.7684
396.0666667,-90.2118,-78.76352
396.1,-90.19444,-78.75864
396.1333333,-90.17708,-78.75376
396.1666667,-90.15972,-78.74888
396.2,-90.14236,-78.744
396.2333333,-90.125,-78.73912
396.2666667,-90.10788,-78.72847667
396.3,-90.10291,-78.71417333
396.3333333,-90.09794,-78.70719
396.3666667,-90.09297,-78.69654667
396.4,-90.088,-78.68590333
396.4333333,-90.08303,-78.67526
396.4666667,-90.07806,-78.66461667
396.5,-90.07309,-78.65397333
396.5333333,-90.06812,-78.64333
396.5666667,-90.06335,-78.63268667
396.6,-90.08482,-78.62204333
396.6333333,-90.10629,-78.6114
396.6666667,-90.12776,-78.60075667
396.7,-90.14923,-78.59011333
396.7333333,-90.1707,-78.58435
396.7666667,-90.17956,-78.57858667
396.8,-90.17129333,-78.57282333
396.8333333,-90.16302667,-78.56706
396.8666667,-90.15476,-78.56129667
396.9,-90.14649333,-78.55553333
396.9333333,-90.13822667,-78.54977
396.9666667,-90.12996,-78.54400667
397,-90.12169333,-78.53824333
397.0333333,-90.11207333,-78.53248
397.0666667,-90.08682,-78.52671667
397.1,-90.06156667,-78.52095333
397.1333333,-90.03631333,-78.51519
397.1666667,-90.01106,-78.50942667
397.2,-90.04845667,-78.50366333
397.2333333,-90.0754,-78.4979
397.2666667,-90.07292,-78.4979
397.3,-90.07044,-78.4979
397.3333333,-90.06796,-78.4979
397.3666667,-90.06548,-78.4979
397.4,-90.063,-78.4979
397.4333333,-90.06052,-78.4979
397.4666667,-90.05804,-78.4979
397.5,-90.05556,-78.4979
397.5333333,-90.05308,-78.4979
397.5666667,-90.0506,-78.4979
397.6,-90.04812,-78.4979
397.6333333,-90.04564,-78.4979
397.6666667,-90.04316,-78.4979
397.7,-90.04068,-78.4979
397.7333333,-90.0382,-78.49545
397.7666667,-90.04316,-78.493
397.8,-90.04812,-78.49055
397.8333333,-90.05308,-78.4881
397.8666667,-90.05804,-78.48565
397.9,-90.063,-78.4832
397.9333333,-90.06796,-78.48075
397.9666667,-90.07292,-78.4783
398,-90.07788,-78.47585
398.0333333,-90.08284,-78.4734
398.0666667,-90.0878,-78.47095
398.1,-90.09276,-78.4685
398.1333333,-90.09772,-78.46605
398.1666667,-90.10268,-78.4636
398.2,-90.09030333,-78.46115
398.2333333,-90.07792667,-78.4587
398.2666667,-90.06555,-78.46201333
398.3,-90.05317333,-78.46532667
398.3333333,-90.04079667,-78.46864
398.3666667,-90.02842,-78.47195333
398.4,-90.01925667,-78.47526667
398.4333333,-90.0234,-78.47858
398.4666667,-90.02754333,-78.48189333
398.5,-90.03168667,-78.48520667
398.5333333,-90.03583,-78.48852
398.5666667,-90.03997333,-78.49183333
398.6,-90.04411667,-78.49514667
398.6333333,-90.04826,-78.49846
398.6666667,-90.05240333,-78.50177333
398.7,-90.05654667,-78.50508667
398.7333333,-90.06069,-78.5133
398.7666667,-90.06483333,-78.52151333
398.8,-90.06897667,-78.52972667
398.8333333,-90.07312,-78.53794
398.8666667,-90.07726333,-78.54615333
398.9,-90.08140667,-78.55436667
398.9333333,-90.08555,-78.56258
398.9666667,-90.08969333,-78.57079333
399,-90.11618667,-78.57900667
399.0333333,-90.15006,-78.58722
399.0666667,-90.18393333,-78.59543333
399.1,-90.21780667,-78.60364667
399.1333333,-90.25168,-78.61186
399.1666667,-90.28555333,-78.62007333
399.2,-90.31942667,-78.62828667
399.2333333,-90.3533,-78.6365
399.2666667,-90.38717333,-78.63318667
399.3,-90.42104667,-78.62987333
399.3333333,-90.45492,-78.62656
399.3666667,-90.48879333,-78.62324667
399.4,-90.52933333,-78.61993333
399.4333333,-90.58632667,-78.61662
399.4666667,-90.64332,-78.61330667
399.5,-90.62513333,-78.60999333
399.5333333,-90.60694667,-78.60668
399.5666667,-90.59537333,-78.60336667
399.6,-90.59702667,-78.60005333
399.6333333,-90.59868,-78.59674
399.6666667,-90.60033333,-78.59342667
399.7,-90.60198667,-78.59011333
399.7333333,-90.60364,-78.58679
399.7666667,-90.59372,-78.58346667
399.8,-90.5838,-78.58014333
399.8333333,-90.57388,-78.57682
399.8666667,-90.56396,-78.57349667
399.9,-90.55404,-78.57017333
399.9333333,-90.54412,-78.56685
399.9666667,-90.5342,-78.56352667
400,-90.52428,-78.56020333
400.0333333,-90.51436,-78.55688
400.0666667,-90.50444,-78.55355667
400.1,-90.49452,-78.55023333
400.1333333,-90.4846,-78.54691
400.1666667,-90.47468,-78.54358667
400.2,-90.46476,-78.54026333
400.2333333,-90.4598,-78.53694
400.2666667,-90.4598,-78.53938
400.3,-90.4598,-78.54182
400.3333333,-90.4598,-78.54426
400.3666667,-90.4598,-78.5467
400.4,-90.4598,-78.54914
400.4333333,-90.4598,-78.55158
400.4666667,-90.4598,-78.55402
400.5,-90.4598,-78.55646
400.5333333,-90.4598,-78.5589
400.5666667,-90.4598,-78.56134
400.6,-90.4598,-78.56378
400.6333333,-90.47215,-78.56622
400.6666667,-90.4895,-78.56866
400.7,-90.50685,-78.5711
400.7333333,-90.5242,-78.56866
400.7666667,-90.54155,-78.56622
400.8,-90.5589,-78.56378
400.8333333,-90.57625,-78.56134
400.8666667,-90.5936,-78.5589
400.9,-90.61095,-78.55646
400.9333333,-90.6283,-78.55402
400.9666667,-90.64565,-78.55158
401,-90.663,-78.54914
401.0333333,-90.68035,-78.5467
401.0666667,-90.7173,-78.54426
401.1,-90.75778333,-78.54182
401.1333333,-90.79826667,-78.53938
401.1666667,-90.83875,-78.53694
401.2,-90.87904667,-78.5345
401.2333333,-90.88483333,-78.53206
401.2666667,-90.89062,-78.53538333
401.3,-90.89640667,-78.53870667
401.3333333,-90.90219333,-78.54203
401.3666667,-90.90798,-78.54535333
401.4,-90.90984667,-78.54867667
401.4333333,-90.90415333,-78.552
401.4666667,-90.89846,-78.55532333
401.5,-90.89276667,-78.55864667
401.5333333,-90.88707333,-78.56197
401.5666667,-90.88138,-78.56529333
401.6,-90.87568667,-78.56861667
401.6333333,-90.86999333,-78.57194
401.6666667,-90.8643,-78.57526333
401.7,-90.85860667,-78.57858667
401.7333333,-90.85291333,-78.58679
401.7666667,-90.84226,-78.59499333
401.8,-90.82603,-78.60319667
401.8333333,-90.80966,-78.6114
401.8666667,-90.79329,-78.61960333
401.9,-90.77692,-78.62780667
401.9333333,-90.76055,-78.63601
401.9666667,-90.74418,-78.64421333
402,-90.71644667,-78.65241667
402.0333333,-90.68871333,-78.66062
402.0666667,-90.66098,-78.66882333
402.1,-90.63324667,-78.67702667
402.1333333,-90.60551333,-78.68523
402.1666667,-90.57778,-78.69343333
402.2,-90.55004667,-78.70163667
402.2333333,-90.52231333,-78.70984
402.2666667,-90.49954,-78.70651667
402.3,-90.47676667,-78.70319333
402.3333333,-90.45399333,-78.69987
402.3666667,-90.43338,-78.69654667
402.4,-90.42362,-78.69322333
402.4333333,-90.41386,-78.6899
402.4666667,-90.4041,-78.68657667
402.5,-90.39532,-78.68325333
402.5333333,-90.39036,-78.67993
402.5666667,-90.3854,-78.67660667
402.6,-90.38044,-78.67328333
402.6333333,-90.37548,-78.66996
402.6666667,-90.37052,-78.66663667
402.7,-90.36556,-78.66331333
402.7333333,-90.3606,-78.65511
402.7666667,-90.3606,-78.64690667
402.8,-90.3606,-78.63870333
402.8333333,-90.3606,-78.6305
402.8666667,-90.3606,-78.62229667
402.9,-90.3606,-78.61409333
402.9333333,-90.3606,-78.60589
402.9666667,-90.3606,-78.59768667
403,-90.3606,-78.58948333
403.0333333,-90.3606,-78.58128
403.0666667,-90.3606,-78.57307667
403.1,-90.3606,-78.56487333
403.1333333,-90.3606,-78.55667
403.1666667,-90.3606,-78.54846667
403.2,-90.3606,-78.54026333
403.2333333,-90.3606,-78.53206
403.2666667,-90.3606,-78.52962
403.3,-90.3606,-78.52718
403.3333333,-90.3606,-78.52474
403.3666667,-90.3606,-78.5223
403.4,-90.3606,-78.51986
403.4333333,-90.3606,-78.51742
403.4666667,-90.3606,-78.51498
403.5,-90.3606,-78.51254
403.5333333,-90.3606,-78.5101
403.5666667,-90.3606,-78.50766
403.6,-90.3606,-78.50522
403.6333333,-90.3606,-78.50278
403.6666667,-90.3606,-78.50034
403.7,-90.3606,-78.4979
403.7333333,-90.3606,-78.50278
403.7666667,-90.35812,-78.50766
403.8,-90.35564,-78.51254
403.8333333,-90.35316,-78.51742
403.8666667,-90.35068,-78.5223
403.9,-90.3482,-78.52718
403.9333333,-90.34572,-78.53206
403.9666667,-90.34324,-78.53694
404,-90.34076,-78.54182
404.0333333,-90.33828,-78.5467
404.0666667,-90.3358,-78.55158
404.1,-90.33332,-78.55646
404.1333333,-90.33084,-78.56134
404.1666667,-90.32836,-78.56622
404.2,-90.33166667,-78.5711
404.2333333,-90.33497333,-78.57598
404.2666667,-90.32078,-78.58086
404.3,-90.28939,-78.58574
404.3333333,-90.258,-78.59062
404.3666667,-90.22661,-78.5955
404.4,-90.19522,-78.60038
404.4333333,-90.16383,-78.60526
404.4666667,-90.13244,-78.61014
404.5,-90.11262333,-78.61502
404.5333333,-90.09280667,-78.6199
404.5666667,-90.07299,-78.62478
404.6,-90.05317333,-78.62966
404.6333333,-90.03335667,-78.63454
404.6666667,-90.01354,-78.63942
404.7,-89.99372333,-78.6443
404.7333333,-89.97390667,-78.6443
404.7666667,-89.95657,-78.6443
404.8,-89.93923333,-78.6443
404.8333333,-89.93167,-78.6443
404.8666667,-89.92424,-78.6443
404.9,-89.91681,-78.6443
404.9333333,-89.9105,-78.6443
404.9666667,-89.9105,-78.65967667
405,-89.90806,-78.6828
405.0333333,-89.90562,-78.69437333
405.0666667,-89.90318,-78.70594667
405.1,-89.90074,-78.71752
405.1333333,-89.9104,-78.72909333
405.1666667,-89.94063333,-78.74066667
405.2,-90.009,-78.75224
405.2333333,-90.07736667,-78.76381333
405.2666667,-90.09454,-78.77538667
405.3,-90.11162,-78.78696
405.3333333,-90.1287,-78.79853333
405.3666667,-90.05459333,-78.81010667
405.4,-89.97484,-78.82168
405.4333333,-89.92018,-78.83325333
405.4666667,-89.886,-78.84482667
405.5,-89.87146,-78.8564
405.5333333,-89.86902,-78.86797333
405.5666667,-89.86658,-78.87954667
405.6,-89.86414,-78.89112
405.6333333,-89.8617,-78.90269333
405.6666667,-89.85966,-78.91426667
405.7,-89.86213,-78.92584
405.7333333,-89.8646,-78.93497333
405.7666667,-89.88361333,-78.94410667
405.8,-89.90262667,-78.95324
405.8333333,-89.92164,-78.96237333
405.8666667,-89.94065333,-78.97150667
405.9,-89.95966667,-78.98064
405.9333333,-89.97868,-78.98977333
405.9666667,-89.99769333,-78.99890667
406,-90.01670667,-79.00804
406.0333333,-90.03572,-79.02293667
406.0666667,-90.05473333,-79.03783333
406.1,-90.07374667,-79.05273
406.1333333,-90.09276,-79.06762667
406.1666667,-90.11177333,-79.08252333
406.2,-90.13078667,-79.09742
406.2333333,-90.1498,-79.11231667
406.2666667,-90.16881333,-79.12721333
406.3,-90.18782667,-79.14211
406.3333333,-90.20684,-79.15700667
406.3666667,-90.22585333,-79.17190333
406.4,-90.24486667,-79.1868
406.4333333,-90.26388,-79.20169667
406.4666667,-90.28289333,-79.21659333
406.5,-90.30190667,-79.23149
406.5333333,-90.32092,-79.24638667
406.5666667,-90.33993333,-79.26128333
406.6,-90.35894667,-79.27618
406.6333333,-90.37796,-79.29107667
406.6666667,-90.39697333,-79.30597333
406.7,-90.41598667,-79.32087
406.7333333,-90.435,-79.34552667
406.7666667,-90.44737667,-79.37018333
406.8,-90.45975333,-79.39484
406.8333333,-90.47213,-79.41949667
406.8666667,-90.48450667,-79.44415333
406.9,-90.49688333,-79.46881
406.9333333,-90.50926,-79.49346667
406.9666667,-90.52163667,-79.51812333
407,-90.53401333,-79.54278
407.0333333,-90.54639,-79.55588667
407.0666667,-90.55876667,-79.56899333
407.1,-90.57114333,-79.5821
407.1333333,-90.58352,-79.59520667
407.1666667,-90.59589667,-79.60831333
407.2,-90.561,-79.60489
407.2333333,-90.48198,-79.59828667
407.2666667,-90.40296,-79.58175
407.3,-90.32394,-79.55532
407.3333333,-90.24492,-79.58092333
407.3666667,-90.1659,-79.60652667
407.4,-90.09685333,-79.63213
407.4333333,-90.05354,-79.64786667
407.4666667,-90.01022667,-79.66356333
407.5,-89.96691333,-79.67926
407.5333333,-89.93914,-79.69495667
407.5666667,-89.92444667,-79.71065333
407.6,-89.91043333,-79.72635
407.6333333,-89.89642,-79.74204667
407.6666667,-89.88240667,-79.75774333
407.7,-89.86839333,-79.77344
407.7333333,-89.85438,-79.78913667
407.7666667,-89.85772667,-79.80483333
407.8,-89.86107333,-79.82053
407.8333333,-89.86442,-79.82164667
407.8666667,-89.86776667,-79.82255333
407.9,-89.87111333,-79.82346
407.9333333,-89.87446,-79.82436667
407.9666667,-89.87780667,-79.82527333
